date;bing.com;chat.openai.com;colab.research.google.com;docs.google.com;drive.google.com;facebook.com;github.com;google.com;instagram.com;kaggle.com;linkedin.com;mail.google.com;meet.google.com;platform.openai.com;stackoverflow.com;udea.edu.co;udeaeduco-my.sharepoint.com;upwork.com;web.whatsapp.com;whatsapp.com;wolframalpha.com;youtube.com;total_usage;amazon.com;classroom.google.com;claude.ai;deepl.com;freelancer.com.co;geogebra.org;max.com;overleaf.com;paypal.com;twitter.com;calendar.google.com;es.symbolab.com;familia-losruedaposadamv.on.drv.tw;hbomax.com;netflix.com;photos.google.com;portals.wetransfer.com;primevideo.com;rappi.com.co;roblox.com;rutan-medellin.udemy.com
2023-07-10;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;2.0;0.0
2023-07-11;10.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;1.0;0.0
2023-07-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0
2023-07-13;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;13.0;0.0;4.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;4.0;1.0
2023-07-14;13.0;5.0;0.0;0.0;0.0;0.0;11.0;3.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;15.0;0.0;0.0;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0
2023-07-15;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0
2023-07-16;15.0;22.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;39.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0
2023-07-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0
2023-07-18;30.0;10.0;0.0;0.0;0.0;0.0;2.0;2.0;11.0;7.0;0.0;26.0;0.0;0.0;3.0;13.0;0.0;5.0;0.0;69.0;0.0;21.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0
2023-07-19;24.0;23.0;0.0;1.0;0.0;0.0;4.0;2.0;8.0;0.0;0.0;12.0;0.0;0.0;12.0;29.0;0.0;0.0;0.0;18.0;0.0;13.0;173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0
2023-07-20;99.0;9.0;0.0;0.0;0.0;0.0;0.0;5.0;8.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;2.0;0.0;18.0;188.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0;0.0
2023-07-21;57.0;18.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;2.0;0.0;31.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
2023-07-22;21.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;10.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;19.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2023-07-23;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2023-07-24;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;24.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;29.0;0.0;8.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023-07-25;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;10.0;20.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;13.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2023-07-27;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
2023-07-28;71.0;64.0;0.0;0.0;0.0;0.0;41.0;4.0;3.0;30.0;9.0;3.0;0.0;0.0;2.0;0.0;0.0;141.0;0.0;41.0;0.0;20.0;429.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;44.0;15.0;0.0;0.0;0.0;0.0;4.0;8.0;5.0;19.0;1.0;10.0;0.0;0.0;0.0;23.0;0.0;6.0;0.0;6.0;0.0;19.0;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-30;58.0;31.0;0.0;0.0;0.0;5.0;0.0;3.0;27.0;0.0;12.0;6.0;0.0;0.0;16.0;0.0;0.0;15.0;0.0;34.0;0.0;30.0;248.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-31;25.0;6.0;0.0;10.0;14.0;4.0;0.0;2.0;10.0;0.0;0.0;30.0;0.0;0.0;0.0;7.0;0.0;10.0;0.0;16.0;0.0;5.0;168.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
2023-08-01;30.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;3.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0
2023-08-02;42.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-03;18.0;5.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
2023-08-04;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;14.0;51.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
2023-08-05;44.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;0.0;13.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;40.0;12.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;5.0;0.0;11.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;13.0;0.0;28.0;131.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
2023-08-07;44.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;18.0;131.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;13.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;3.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
2023-08-09;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;27.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-10;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;10.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-11;8.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;48.0;19.0;0.0;1.0;4.0;0.0;8.0;0.0;18.0;0.0;0.0;15.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;33.0;0.0;9.0;171.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;50.0;27.0;0.0;30.0;0.0;0.0;2.0;3.0;6.0;9.0;0.0;11.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;8.0;4.0;19.0;203.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-16;46.0;20.0;0.0;18.0;7.0;1.0;5.0;1.0;1.0;0.0;0.0;12.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;33.0;0.0;18.0;271.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-17;9.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;3.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;14.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-18;11.0;2.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;36.0;18.0;9.0;7.0;26.0;0.0;12.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;20.0;201.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;58.0;15.0;13.0;0.0;14.0;0.0;29.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;46.0;0.0;10.0;227.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-21;25.0;2.0;0.0;0.0;0.0;0.0;4.0;1.0;9.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0;0.0;25.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0
2023-08-22;25.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;9.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-23;8.0;2.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;55.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-24;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;5.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-25;22.0;12.0;0.0;0.0;16.0;0.0;0.0;3.0;13.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;4.0;19.0;146.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;22.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;22.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;55.0;26.0;0.0;1.0;27.0;0.0;6.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;20.0;25.0;13.0;260.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;18.0;8.0;0.0;22.0;0.0;0.0;2.0;0.0;0.0
2023-08-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-31;14.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;0.0;16.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;42.0;22.0;0.0;1.0;4.0;0.0;25.0;2.0;2.0;0.0;0.0;13.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;63.0;0.0;47.0;259.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;77.0;24.0;2.0;4.0;5.0;0.0;35.0;2.0;3.0;0.0;0.0;11.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;74.0;18.0;18.0;337.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-04;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-05;21.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;6.0;11.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-06;30.0;1.0;0.0;0.0;3.0;0.0;1.0;4.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;12.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-07;10.0;18.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;6.0;0.0;2.0;0.0;0.0;11.0;0.0;10.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-09;49.0;20.0;8.0;0.0;12.0;0.0;20.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;14.0;3.0;0.0;0.0;0.0;50.0;0.0;31.0;256.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-10;36.0;10.0;28.0;0.0;26.0;0.0;60.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;14.0;13.0;0.0;0.0;0.0;87.0;0.0;44.0;359.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-11;5.0;0.0;4.0;0.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;41.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-12;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-13;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-15;7.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;38.0;9.0;0.0;0.0;42.0;0.0;0.0;2.0;10.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;15.0;2.0;14.0;158.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;28.0;10.0;0.0;0.0;12.0;0.0;0.0;2.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;7.0;22.0;151.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0
2023-09-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-19;39.0;9.0;0.0;0.0;25.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;22.0;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;18.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;11.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;5.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-21;37.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-22;21.0;2.0;0.0;0.0;18.0;0.0;36.0;2.0;3.0;0.0;0.0;4.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;120.0;0.0;29.0;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;104.0;37.0;145.0;0.0;122.0;0.0;68.0;4.0;1.0;0.0;0.0;13.0;430.0;0.0;13.0;1.0;0.0;0.0;0.0;88.0;0.0;37.0;1065.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;52.0;91.0;60.0;1.0;66.0;0.0;45.0;2.0;1.0;0.0;0.0;5.0;304.0;0.0;3.0;1.0;0.0;11.0;0.0;126.0;1.0;45.0;1102.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;269.0;0.0;0.0;4.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-25;14.0;16.0;0.0;0.0;31.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;17.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;13.0;6.0;0.0;0.0;13.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;13.0;95.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
