date;bing.com;chat.openai.com;colab.research.google.com;coursera.org;docs.google.com;drive.google.com;github.com;instagram.com;kaggle.com;learn.deeplearning.ai;mail.google.com;meet.google.com;netflix.com;udeaeduco-my.sharepoint.com;upwork.com;web.whatsapp.com;wolframalpha.com;youtube.com;total_usage;classroom.google.com;es.symbolab.com;freelancer.com.co;google.com;hbomax.com;linkedin.com;overleaf.com;photos.google.com;portals.wetransfer.com;primevideo.com;rutan-medellin.udemy.com;stackoverflow.com;udea.edu.co;whatsapp.com
2023-11-20;41.9;1.38;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;136.13;47.88;238.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;9.77
2023-11-21;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7
2023-11-22;0.43;1.77;0.0;0.0;0.18;0.0;0.0;21.37;0.0;0.0;3.27;0.0;0.0;0.0;0.0;0.0;0.0;0.25;79.47;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;5.6;43.1
2023-11-23;1.93;27.28;0.0;0.0;0.27;3.35;0.0;34.88;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;97.5;234.31;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.38;0.0;0.62;2.22;5.5
2023-11-24;4.62;53.0;1.0;0.0;36.7;7.87;0.42;24.42;0.0;0.0;2.47;0.0;0.0;0.0;0.0;0.0;0.0;6.17;279.49;5.43;0.0;0.0;0.0;0.0;0.0;0.13;0.0;0.0;23.52;0.0;0.57;3.42;109.75
2023-11-25;0.8;0.0;0.0;0.0;0.0;0.0;0.0;11.98;0.0;0.0;1.87;0.0;0.0;0.0;0.0;0.0;6.47;103.4;179.26999999999998;0.0;0.0;0.0;1.05;0.0;0.0;5.45;0.0;0.0;0.02;0.0;0.0;2.43;45.8
2023-11-26;4.6;18.33;0.0;0.0;0.0;0.0;0.0;35.97;0.0;0.0;1.17;103.38;0.0;0.0;0.0;0.0;39.85;101.27;454.3;0.0;17.18;0.0;1.95;0.0;0.0;15.22;0.0;0.0;32.7;0.0;0.0;1.9;80.78
2023-11-27;0.67;4.37;0.0;0.0;0.0;0.0;0.0;13.9;0.0;0.0;0.63;0.0;0.0;0.0;0.0;0.0;27.13;161.13;278.13;0.0;7.98;0.0;5.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.85
2023-11-28;5.68;36.45;0.0;0.0;0.0;5.5;0.0;42.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.92;276.18;427.35;0.0;0.0;0.0;0.12;0.0;0.0;0.0;9.38;0.0;0.0;0.0;0.0;3.97;20.62
2023-11-29;2.33;5.0;0.0;0.0;0.95;0.0;0.0;19.13;0.0;0.0;6.17;0.0;0.0;0.0;0.0;0.0;10.35;71.25;213.12;0.0;4.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.33;0.0;0.0;3.6;37.33
2023-11-30;1.98;7.07;0.0;0.0;0.0;0.0;0.0;5.12;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;34.7;186.73;302.95;0.0;3.48;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;1.67;59.65
2023-12-01;5.12;7.57;0.0;0.0;0.0;0.0;5.75;18.73;0.02;0.0;0.6;0.0;0.0;0.0;22.23;0.0;0.0;240.83;345.29;0.0;0.0;0.0;0.35;0.0;3.37;0.0;0.0;0.0;28.78;0.0;0.0;2.62;9.32
2023-12-02;2.65;0.72;0.0;0.0;0.0;0.0;0.0;40.23;0.0;0.0;5.28;0.0;0.0;0.0;0.0;0.0;0.0;81.6;149.56;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.02;16.08
2023-12-03;1.53;0.0;0.0;0.0;0.0;0.0;0.0;3.75;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;23.07;29.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7
2023-12-04;3.35;6.47;0.0;0.0;0.0;0.0;0.08;21.35;0.0;0.0;0.0;0.0;0.0;0.0;52.65;0.0;0.0;72.88;178.62;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;15.25;0.0;0.0;0.0;6.47
2023-12-05;0.32;0.0;0.0;0.0;0.0;0.0;0.0;1.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.32;95.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
2023-12-06;1.08;4.48;0.0;0.0;0.0;1.07;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;44.08;0.0;0.0;123.15;320.49;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;129.12;0.0;0.0;3.45;13.63
2023-12-07;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;14.52;0.0;0.0;0.0;61.66;0.0;0.0;42.13;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8
2023-12-08;2.9;4.38;0.0;0.0;0.0;0.0;0.0;24.38;0.0;0.0;1.25;0.0;0.0;0.0;33.35;0.0;0.0;116.63;262.38;0.0;0.0;19.82;0.22;0.0;0.0;0.0;0.0;0.0;52.47;0.0;0.0;1.68;5.3
2023-12-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.92;27.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-10;1.68;6.38;0.0;0.0;0.0;0.0;0.0;26.4;0.0;0.0;0.0;0.0;0.0;0.0;13.87;0.0;0.0;157.45;414.1;0.0;0.0;26.17;1.6;0.0;0.0;0.0;2.27;0.0;176.75;0.0;0.0;0.0;1.53
2023-12-11;2.97;2.57;0.0;0.0;0.12;0.0;0.27;40.02;0.0;0.0;2.02;0.0;0.0;0.0;7.15;0.0;0.0;196.97;343.28;0.0;0.0;19.12;0.12;0.0;0.0;0.0;0.0;0.0;66.15;0.0;0.0;0.82;4.98
2023-12-12;6.12;9.52;0.0;0.0;0.0;0.0;0.0;27.0;8.37;0.0;0.7;0.0;0.0;0.0;10.17;0.0;0.0;166.55;323.94;0.0;0.0;69.97;0.12;0.0;16.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.17
2023-12-13;1.38;3.07;0.0;0.0;0.0;0.0;0.0;28.75;0.0;0.0;0.32;0.0;85.72;0.0;0.87;0.0;0.0;52.33;314.54;0.0;0.0;30.22;1.18;0.0;0.0;0.0;0.0;0.0;106.93;0.0;0.0;0.0;3.77
2023-12-14;5.4;0.0;0.0;0.0;0.0;0.0;0.0;1.63;0.0;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.55;0.0;0.0;0.0;4.48;0.0;0.0;0.0;0.0;0.0;43.83;0.0;0.0;4.05;8.58
2023-12-15;4.37;8.73;0.0;0.0;0.0;0.0;0.0;8.27;0.0;0.0;2.75;0.0;0.0;0.0;2.82;0.0;0.0;92.25;270.72;0.0;0.0;55.58;0.27;0.0;3.4;0.0;0.0;0.0;46.03;0.0;0.0;7.95;38.3
2023-12-16;0.65;5.3;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.28;0.0;0.0;0.0;1.65;0.0;0.0;120.63;221.01;0.0;0.0;58.02;0.08;0.0;0.0;0.0;0.0;0.0;33.5;0.0;0.0;0.0;0.0
2023-12-17;3.43;26.03;0.0;0.0;4.93;0.0;3.07;14.93;0.0;0.0;0.2;0.0;0.0;0.0;0.85;0.0;0.0;227.0;397.81;0.0;0.0;46.77;0.38;0.0;0.0;0.0;0.0;0.0;58.65;0.0;11.1;0.0;0.47
2023-12-18;4.97;6.98;0.0;0.0;0.0;0.0;0.6;10.43;0.0;0.0;1.2;0.0;0.0;0.0;1.18;0.0;0.0;197.12;365.46;0.0;0.0;50.65;0.08;0.0;0.0;0.0;0.0;0.0;85.7;0.0;0.0;0.0;6.55
2023-12-19;0.25;0.97;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;24.6;39.46;0.0;0.0;12.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-20;2.33;4.22;0.0;0.0;0.0;0.05;0.0;14.93;0.0;0.0;1.87;0.0;27.25;0.0;2.22;0.0;0.0;358.2;453.14;0.0;0.0;26.55;2.98;0.0;1.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.67
2023-12-21;2.27;1.07;0.0;0.0;0.0;6.97;0.0;22.93;0.0;0.0;0.27;0.0;0.0;0.0;0.97;0.0;0.0;137.05;191.96;0.0;0.0;11.42;3.98;0.0;0.0;0.0;0.0;0.0;1.83;0.0;0.0;0.0;3.2
2023-12-22;2.02;3.23;0.0;0.0;0.0;0.0;0.0;14.33;0.0;0.0;0.23;0.0;0.0;0.0;20.95;0.0;0.0;169.87;219.05;0.0;0.0;4.33;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.07
2023-12-23;4.37;2.38;0.0;0.0;0.0;0.0;0.0;21.13;0.0;0.0;0.72;0.0;0.0;0.0;0.45;0.0;0.0;95.62;145.75;0.0;0.0;8.6;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;12.28
2023-12-24;2.9;2.77;0.0;0.0;0.0;0.0;0.0;2.57;0.0;0.0;0.28;0.0;216.6;0.0;9.67;0.0;0.0;84.43;346.82000000000005;0.0;0.0;25.93;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.92
2023-12-25;0.12;0.57;0.0;0.0;0.0;0.0;0.37;1.9;0.0;0.0;0.0;0.0;36.25;0.0;4.72;0.0;0.0;33.25;99.22;0.0;0.0;20.1;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.82
2023-12-26;0.92;0.52;0.0;0.0;0.0;0.0;0.0;8.72;0.0;0.0;0.0;0.0;178.12;0.0;1.03;0.0;0.0;51.9;249.22000000000003;0.0;0.0;3.6;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.18
2023-12-27;3.4;14.75;0.0;0.0;0.0;0.0;0.0;22.0;11.52;0.0;0.0;0.0;95.73;0.0;1.12;0.0;0.0;46.7;262.01000000000005;0.0;0.0;47.97;1.6;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.02;16.62
2023-12-28;0.22;0.0;0.0;0.0;0.0;0.0;0.0;7.08;0.0;0.0;0.22;0.0;16.0;0.0;1.27;0.0;0.0;96.65;134.53;0.0;0.0;2.25;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.77
2023-12-31;2.63;0.0;0.0;0.0;0.0;11.58;0.0;9.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;121.87;159.24;0.0;0.0;0.0;1.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.27
2024-01-01;0.65;0.0;0.0;0.0;0.0;0.0;0.0;10.27;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;33.27;46.11;0.0;0.0;0.55;1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02;2.7;0.58;0.0;0.0;0.0;0.0;0.0;12.63;0.0;0.0;5.37;0.0;0.0;0.0;0.0;0.0;0.0;157.1;185.26;0.0;0.0;2.87;0.0;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;2.25;1.18
2024-01-03;2.3;0.0;0.0;0.0;1.48;0.47;0.0;10.07;0.0;0.0;1.4;0.0;3.28;0.0;0.0;0.0;0.0;258.97;289.92;0.0;0.0;0.0;2.7;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.97
2024-01-04;1.87;3.45;0.0;0.0;0.0;0.0;0.33;24.57;0.0;0.0;0.2;0.0;94.32;0.0;1.08;0.0;0.0;49.4;192.83;0.0;0.0;5.65;2.93;0.0;8.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
2024-01-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.05;0.0;95.83;0.0;0.0;0.0;0.38;20.27;126.40999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.88
2024-01-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.6;0.0;0.0;0.0;0.0;15.15;0.0;0.0;0.0;0.0;158.43;205.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.68
2024-01-10;0.0;0.0;0.0;0.0;0.0;0.0;0.35;67.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;297.93;371.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.58
2024-01-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.35;0.0;0.0;0.0;0.0;75.87;0.0;0.0;0.0;0.0;39.03;170.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.58
2024-01-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65;0.0;0.0;0.0;0.0;5.58;0.0;0.0;0.0;0.0;11.12;17.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.98;79.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.07
2024-01-17;0.0;0.0;0.0;0.0;0.0;0.0;1.68;87.12;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;255.28;367.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.12
2024-01-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.87;0.0;0.0;0.0;0.0;100.83;0.0;0.0;0.0;0.0;105.33;249.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.25
2024-01-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.88;126.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.15
2024-01-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209.48;236.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.25
2024-01-21;0.0;0.0;0.0;0.0;0.0;0.0;10.22;10.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253.65;281.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.72
2024-01-22;0.0;0.0;0.0;0.0;0.0;0.0;145.9;24.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.03;230.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.05
